FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE,FIRE_SIZE_CLASS,STATE,LATITUDE,LONGITUDE,OWNER_DESCR,MONTH,MONTH_NAME,CAUSE_TYPE,SIZE_CLASS_LABEL
2005,324,Miscellaneous,0.1,A,AZ,35.6106,-110.7807,BIA,11,Nov,Human,A: <0.25 acres
2005,269,Lightning,0.1,A,CA,39.88972222,-121.15833333,USFS,9,Sep,Natural,A: <0.25 acres
2015,185,Missing/Undefined,1,B,AZ,31.9015,-111.2016,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2009,66,Arson,0.1,A,OH,39.025,-82.508,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
1994,94,Debris Burning,0.1,A,NC,36.2583,-80.9483,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2007,83,Debris Burning,5,B,MS,32.6419,-89.6381,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1993,1,Arson,491.8,E,TX,29.116,-95.25,FWS,1,Jan,Human,E: 300-999 acres
2012,148,Miscellaneous,0.1,A,NY,43.011,-76.331,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2007,200,Lightning,0.1,A,AZ,34.13527778,-110.84694444,USFS,7,Jul,Natural,A: <0.25 acres
2004,284,Missing/Undefined,0.25,A,AZ,35.41768903,-112.16646347,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
2006,156,Lightning,7.2,B,SD,43.2158,-101.0236,BIA,6,Jun,Natural,B: 0.25-9.9 acres
2009,206,Lightning,0.1,A,ID,45.53583333,-114.45444444,USFS,7,Jul,Natural,A: <0.25 acres
2000,360,Debris Burning,0.91,B,GA,31.4985,-83.5744,PRIVATE,12,Dec,Human,B: 0.25-9.9 acres
2004,96,Children,0.27,B,GA,32.89915855,-83.54520141,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2006,77,Debris Burning,0.31,B,GA,34.82721195,-85.23615848,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1998,134,Arson,0.1,A,CA,36.64194444,-119.78111111,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
1998,229,Miscellaneous,2,B,MS,31.32745182,-91.02493731,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
2006,223,Miscellaneous,0.1,A,MT,47.04805556,-114.3975,STATE OR PRIVATE,8,Aug,Human,A: <0.25 acres
1992,133,Railroad,1.5,B,FL,29.04,-82.59,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2009,61,Arson,8,B,AL,31.004851,-88.03087,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2006,200,Lightning,0.2,A,AZ,35.7375,-109.5987,BIA,7,Jul,Natural,A: <0.25 acres
2000,212,Lightning,0.2,A,CO,37.0383,-107.854,BIA,7,Jul,Natural,A: <0.25 acres
1999,223,Miscellaneous,1,B,CA,34.30166667,-118.40138889,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
1993,261,Smoking,0.01,A,OR,43.91217,-121.43855,PRIVATE,9,Sep,Human,A: <0.25 acres
2004,167,Lightning,0.1,A,NV,38.4175,-114.9189,BLM,6,Jun,Natural,A: <0.25 acres
2009,273,Missing/Undefined,0.1,A,HI,21.3068333,-158.0276794,MISSING/NOT SPECIFIED,9,Sep,Human,A: <0.25 acres
2007,337,Children,1,B,AZ,31.912,-111.8835,BIA,12,Dec,Human,B: 0.25-9.9 acres
1997,94,Miscellaneous,1,B,SC,32.7208,-80.3625,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2006,124,Arson,1,B,PA,41.09722,-75.32527998,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
1997,258,Lightning,0.1,A,AZ,36.50666667,-112.385,USFS,9,Sep,Natural,A: <0.25 acres
1997,90,Miscellaneous,0.1,A,NC,34.5083,-78.045,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
1999,47,Arson,18,C,SC,34,-80.1167,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
1992,127,Miscellaneous,2,B,MI,46.25,-85.95,STATE OR PRIVATE,5,May,Human,B: 0.25-9.9 acres
2002,183,Arson,0.3,B,LA,30.8767,-90.0158,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2000,302,Arson,0.1,A,LA,30.5117,-90.5756,MISSING/NOT SPECIFIED,10,Oct,Human,A: <0.25 acres
2002,46,Debris Burning,0.1,A,NC,34.9667,-77.5,MISSING/NOT SPECIFIED,2,Feb,Human,A: <0.25 acres
2002,233,Debris Burning,37.4,C,AK,61.8325,-165.569,TRIBAL,8,Aug,Human,C: 10-99.9 acres
2000,244,Debris Burning,0.09,A,GA,31.2412,-82.9174,PRIVATE,9,Sep,Human,A: <0.25 acres
2011,283,Equipment Use,0.5,B,IL,40.645613,-88.497588,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
1993,137,Arson,0.1,A,CA,33.015,-116.935,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2011,165,Campfire,1,B,NE,41.02930069,-100.6800003,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2006,5,Miscellaneous,8,B,TX,31.00249998,-97.28832999,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2012,207,Lightning,0.25,A,ME,43.957917,-69.822417,MISSING/NOT SPECIFIED,7,Jul,Natural,A: <0.25 acres
2008,101,Debris Burning,5,B,ME,43.117722,-70.756056,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
1999,57,Arson,8,B,MS,30.51421077,-89.34026789,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
1996,164,Lightning,4.5,B,WI,46.4264979,-91.55953621,MISSING/NOT SPECIFIED,6,Jun,Natural,B: 0.25-9.9 acres
2005,194,Fireworks,0.1,A,WI,44.8781,-88.6178,TRIBAL,7,Jul,Human,A: <0.25 acres
1994,22,Arson,30,C,MS,31.37652681,-89.74121337,MISSING/NOT SPECIFIED,1,Jan,Human,C: 10-99.9 acres
1992,176,Arson,1,B,NY,43.150238,-73.727602,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2000,236,Arson,20,C,CA,40.41,-122.71805555,MISSING/NOT SPECIFIED,8,Aug,Human,C: 10-99.9 acres
1997,86,Equipment Use,2.48,B,GA,32.3552,-82.1549,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
1999,207,Campfire,1.5,B,OR,45.59633,-118.10972,PRIVATE,7,Jul,Human,B: 0.25-9.9 acres
2013,85,Debris Burning,1.5,B,TX,32.827589,-95.652789,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
1998,193,Debris Burning,2,B,NC,34.6583,-78.1383,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2008,161,Debris Burning,0.3,B,CA,37.95194444,-120.39194444,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2002,327,Railroad,9,B,OK,36.3264,-94.9322,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2005,185,Arson,0.1,A,AZ,35.86998,-110.61794,BIA,7,Jul,Human,A: <0.25 acres
2003,203,Lightning,0.3,B,NV,40.0866,-119.7571,BLM,7,Jul,Natural,B: 0.25-9.9 acres
2005,278,Debris Burning,4100,F,CA,32.5792,-116.6297,BLM,10,Oct,Human,F: 1000-4999 acres
1995,144,Debris Burning,0.01,A,GA,33.4016,-84.7721,PRIVATE,5,May,Human,A: <0.25 acres
2012,89,Debris Burning,8,B,MS,34.87186206,-88.21282628,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2007,49,Missing/Undefined,0.5,B,HI,21.5667896,-158.1248169,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2004,274,Arson,1,B,OK,35.0079,-95.4444,BIA,10,Oct,Human,B: 0.25-9.9 acres
2001,111,Equipment Use,0.1,A,NC,35.1833,-80.45,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
1998,72,Miscellaneous,5,B,NC,34.7183,-79.5083,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
1997,265,Debris Burning,2,B,MS,32.0689896,-89.96000617,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
2015,176,Lightning,1.5,B,AZ,33.8117,-109.885,BIA,6,Jun,Natural,B: 0.25-9.9 acres
1996,43,Arson,25,C,NC,34.4283,-78.9283,MISSING/NOT SPECIFIED,2,Feb,Human,C: 10-99.9 acres
2007,193,Lightning,1237,F,OR,45.3,-121.36666667,USFS,7,Jul,Natural,F: 1000-4999 acres
2007,64,Miscellaneous,3.5,B,VA,38.12722,-78.62583,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2006,207,Smoking,1,B,TX,30.40651998,-97.72318998,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2010,97,Debris Burning,0.25,A,PA,40.62555556,-76.2,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2015,74,Equipment Use,4,B,SD,43.7152,-102.0205,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2000,124,Miscellaneous,0.75,B,NY,42.71671341,-73.92193931,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2013,120,Arson,0.1,A,UT,37.3083,-113.2997,BLM,4,Apr,Human,A: <0.25 acres
1995,123,Arson,0.5,B,MI,44.09530901,-85.1374189,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2011,59,Debris Burning,20,C,TX,29.139942,-98.26086,STATE OR PRIVATE,2,Feb,Human,C: 10-99.9 acres
2012,174,Lightning,0.25,A,NJ,39.68389,-74.57639,STATE,6,Jun,Natural,A: <0.25 acres
2015,140,Debris Burning,0.25,A,MA,42.079024,-71.062882,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2011,254,Smoking,0.5,B,GA,30.86278288,-81.97275575,PRIVATE,9,Sep,Human,B: 0.25-9.9 acres
1996,230,Lightning,0.2,A,MT,45.50833333,-106.115,USFS,8,Aug,Natural,A: <0.25 acres
1998,253,Equipment Use,19,C,AL,34.0056,-86.4897,MISSING/NOT SPECIFIED,9,Sep,Human,C: 10-99.9 acres
2012,216,Debris Burning,0.1,A,GA,32.25600833,-82.84226944,PRIVATE,8,Aug,Human,A: <0.25 acres
2006,110,Missing/Undefined,5,B,KY,38.18029,-82.74319,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2005,178,Railroad,0.61,B,SD,43.065,-103.66055556,USFS,6,Jun,Human,B: 0.25-9.9 acres
2007,141,Arson,5,B,AL,34.326966,-85.607913,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2007,196,Arson,1,B,CA,36.47194444,-119.145,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2009,184,Missing/Undefined,1,B,MS,31.046333,-91.064085,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
2014,122,Miscellaneous,0.25,A,AL,32.357793,-87.548959,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2008,140,Equipment Use,0.1,A,SC,33.51387,-81.46216,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
1998,119,Debris Burning,1,B,NY,42.37447,-76.194769,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
1999,312,Debris Burning,3,B,NY,42.401407,-75.45728,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2006,72,Debris Burning,0.1,A,FL,30.12000001,-82.99583001,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
1999,150,Debris Burning,0.3,B,NC,34.125,-78.135,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2007,113,Arson,0.5,B,NJ,39.9961,-74.313,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2006,265,Miscellaneous,1,B,AR,33.03310001,-93.36069998,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
2014,211,Lightning,0.25,A,MT,46.0975,-113.91527778,USFS,7,Jul,Natural,A: <0.25 acres
2006,85,Arson,5,B,SC,34.10307,-79.84056,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2007,228,Missing/Undefined,3.5,B,UT,37.78036958,-113.20655411,MISSING/NOT SPECIFIED,8,Aug,Human,B: 0.25-9.9 acres
1999,303,Arson,4,B,TN,36.24,-84.7783,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2008,6,Miscellaneous,1,B,TX,29.02302,-98.85336,MISSING/NOT SPECIFIED,1,Jan,Human,B: 0.25-9.9 acres
2013,259,Arson,0.2,A,OK,34.78968,-95.05793,PRIVATE,9,Sep,Human,A: <0.25 acres
1993,51,Arson,3,B,MS,31.33887364,-88.94109268,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2005,147,Debris Burning,9,B,MT,48.9155,-112.9576,BIA,5,May,Human,B: 0.25-9.9 acres
2002,190,Lightning,0.1,A,OR,45.54222222,-118.115,USFS,7,Jul,Natural,A: <0.25 acres
1995,237,Arson,0.25,A,NJ,40.38334,-74.33611,MISSING/NOT SPECIFIED,8,Aug,Human,A: <0.25 acres
2012,107,Miscellaneous,1.96,B,NY,42.504,-77.692,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2000,283,Missing/Undefined,10,C,ID,48.844619,-116.395627,MISSING/NOT SPECIFIED,10,Oct,Human,C: 10-99.9 acres
2004,85,Miscellaneous,0.3,B,AL,31.240994,-86.488923,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2002,166,Arson,7.5,B,SC,33.4006,-80.62,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
1997,144,Equipment Use,0.2,A,VA,37.7917,-78.6333,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2011,231,Miscellaneous,0.1,A,ME,45.652778,-67.748861,MISSING/NOT SPECIFIED,8,Aug,Human,A: <0.25 acres
2013,291,Missing/Undefined,0.5,B,CA,39.153333,-121.569483,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
2005,261,Railroad,1.75,B,LA,32.03558936,-93.85959911,MISSING/NOT SPECIFIED,9,Sep,Human,B: 0.25-9.9 acres
2013,64,Miscellaneous,0.2,A,SC,34.43082,-80.83503,PRIVATE,3,Mar,Human,A: <0.25 acres
2010,80,Debris Burning,4.6,B,MN,45.98529205,-93.97560182,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2002,46,Debris Burning,0.9,B,GA,32.3213,-83.4085,PRIVATE,2,Feb,Human,B: 0.25-9.9 acres
1997,279,Arson,1.01,B,GA,31.5154,-82.6382,PRIVATE,10,Oct,Human,B: 0.25-9.9 acres
1999,123,Railroad,1,B,MN,45.202355,-93.294191,MISSING/NOT SPECIFIED,5,May,Human,B: 0.25-9.9 acres
2006,200,Arson,0.1,A,CA,37.8364,-120.4761,BLM,7,Jul,Human,A: <0.25 acres
2005,136,Debris Burning,0.1,A,ME,43.26313999,-70.84230998,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
1999,157,Miscellaneous,0.1,A,CA,37.32388888,-120.54888888,MISSING/NOT SPECIFIED,6,Jun,Human,A: <0.25 acres
2002,56,Debris Burning,1.09,B,GA,32.3553,-82.58,PRIVATE,2,Feb,Human,B: 0.25-9.9 acres
1993,213,Campfire,0.25,A,NJ,40.9625,-74.23333,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2009,48,Arson,0.65,B,GA,32.15874885,-83.27864746,MISSING/NOT SPECIFIED,2,Feb,Human,B: 0.25-9.9 acres
2010,112,Debris Burning,3,B,KY,38.17668,-82.67017,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2005,145,Miscellaneous,0.1,A,CA,34.35833333,-118.50527778,MISSING/NOT SPECIFIED,5,May,Human,A: <0.25 acres
2009,144,Debris Burning,0.03,A,TX,33.1654218,-96.9676338,STATE OR PRIVATE,5,May,Human,A: <0.25 acres
2013,212,Miscellaneous,5,B,TX,32.62696667,-94.9272,PRIVATE,7,Jul,Human,B: 0.25-9.9 acres
1995,333,Equipment Use,0.1,A,CA,39.99388888,-122.205,MISSING/NOT SPECIFIED,11,Nov,Human,A: <0.25 acres
2012,94,Miscellaneous,0.25,A,NY,43.0145,-74.2048,MISSING/NOT SPECIFIED,4,Apr,Human,A: <0.25 acres
2007,303,Debris Burning,0.5,B,MI,43.87,-84.32,MISSING/NOT SPECIFIED,10,Oct,Human,B: 0.25-9.9 acres
1998,87,Debris Burning,1,B,AL,33.2658,-86.805,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2014,65,Miscellaneous,1,B,TX,29.468934,-98.282262,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2002,55,Miscellaneous,25,C,TX,26.1597,-98.3669,PRIVATE,2,Feb,Human,C: 10-99.9 acres
1995,75,Debris Burning,0.55,B,GA,34.9612,-84.0737,PRIVATE,3,Mar,Human,B: 0.25-9.9 acres
2011,221,Equipment Use,0.25,A,CA,38.896017,-123.209366,MISSING/NOT SPECIFIED,8,Aug,Human,A: <0.25 acres
1995,240,Missing/Undefined,0.1,A,ME,44.33333333,-70.4,PRIVATE,8,Aug,Human,A: <0.25 acres
2006,350,Children,0.82,B,GA,33.29048295,-82.06862066,MISSING/NOT SPECIFIED,12,Dec,Human,B: 0.25-9.9 acres
1996,209,Smoking,0.1,A,CA,38.38805555,-120.66,MISSING/NOT SPECIFIED,7,Jul,Human,A: <0.25 acres
2000,92,Missing/Undefined,4.5,B,ME,44.16666667,-69.33333333,PRIVATE,4,Apr,Human,B: 0.25-9.9 acres
1993,346,Missing/Undefined,3,B,OK,35.74760031,-94.58580021,MISSING/NOT SPECIFIED,12,Dec,Human,B: 0.25-9.9 acres
1999,102,Miscellaneous,3,B,GA,33.7272,-84.1578,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
2007,168,Miscellaneous,2,B,CA,37.54305555,-121.87888888,MISSING/NOT SPECIFIED,6,Jun,Human,B: 0.25-9.9 acres
2008,187,Miscellaneous,0.31,B,GA,32.10066103,-84.3776652,MISSING/NOT SPECIFIED,7,Jul,Human,B: 0.25-9.9 acres
1999,107,Railroad,27,C,AL,33.35,-86.6656,MISSING/NOT SPECIFIED,4,Apr,Human,C: 10-99.9 acres
1997,116,Equipment Use,11,C,MN,47.84553272,-94.5838087,MISSING/NOT SPECIFIED,4,Apr,Human,C: 10-99.9 acres
2013,135,Debris Burning,0.75,B,GA,30.78530833,-81.57781389,PRIVATE,5,May,Human,B: 0.25-9.9 acres
1992,179,Lightning,0.1,A,OR,45.05833333,-119.52666667,USFS,6,Jun,Natural,A: <0.25 acres
1992,118,Miscellaneous,0.9,B,WI,45.23617636,-90.90835298,MISSING/NOT SPECIFIED,4,Apr,Human,B: 0.25-9.9 acres
1992,296,Campfire,0.5,B,ID,48.835,-116.50333333,USFS,10,Oct,Human,B: 0.25-9.9 acres
2001,309,Smoking,0.5,B,SC,34.0789,-81.0658,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2002,84,Arson,3,B,LA,30.4244,-93.3089,MISSING/NOT SPECIFIED,3,Mar,Human,B: 0.25-9.9 acres
2005,178,Miscellaneous,0.1,A,NY,42.16098069,-79.59845899,MISSING/NOT SPECIFIED,6,Jun,Human,A: <0.25 acres
1999,326,Debris Burning,0.5,B,VA,39.05,-77.7833,MISSING/NOT SPECIFIED,11,Nov,Human,B: 0.25-9.9 acres
2008,207,Debris Burning,10,C,TX,31.29348,-95.67009,MISSING/NOT SPECIFIED,7,Jul,Human,C: 10-99.9 acres
2006,108,Railroad,30,C,FL,27.06861002,-80.61611001,MISSING/NOT SPECIFIED,4,Apr,Human,C: 10-99.9 acres
2001,211,Equipment Use,0.25,A,SD,44.03563702,-103.2793483,PRIVATE,7,Jul,Human,A: <0.25 acres
1994,198,Lightning,0.1,A,CO,37.85166667,-106.87166667,USFS,7,Jul,Natural,A: <0.25 acres
2004,73,Debris Burning,0.1,A,GA,33.27489295,-82.98731612,MISSING/NOT SPECIFIED,3,Mar,Human,A: <0.25 acres
1994,212,Lightning,0.2,A,ID,45.77833333,-115.18333333,USFS,7,Jul,Natural,A: <0.25 acres
2005,156,Miscellaneous,0.1,A,NY,42.85273194,-73.78954959,MISSING/NOT SPECIFIED,6,Jun,Human,A: <0.25 acres
